"DAYSAHEAD","TARGETDATE","FORECASTDEMAND","CARDINALPOINT","CP_TYPE","CP_ST_TIME","CP_END_TIME","F_Point","FORECAST_TIMESTAMP"
2,"2024-01-20",33777,"2B","P",1100,1300,"DM","2024-01-18T15:24:41Z"
2,"2024-01-20",32191,"3B","T",1330,1630,"Dm","2024-01-18T15:24:41Z"
2,"2024-01-20",36769,"DP","P",1700,1800,"EM","2024-01-18T15:24:41Z"
2,"2024-01-20",31207,"4B","F",2100,2100,NA,"2024-01-18T15:24:41Z"
2,"2024-01-20",23276,"4C","F",2400,2400,NA,"2024-01-18T15:24:41Z"
2,"2024-01-21",23541,"1F","F",30,30,NA,"2024-01-19T15:53:29Z"
2,"2024-01-21",23545,"1A","P",100,230,NA,"2024-01-19T15:53:29Z"
2,"2024-01-21",21057,"4","F",400,400,NA,"2024-01-19T15:53:29Z"
2,"2024-01-21",20591,"1B","T",430,730,"Om","2024-01-19T15:53:29Z"
2,"2024-01-21",27303,"2F","P",800,900,NA,"2024-01-19T15:53:29Z"
2,"2024-01-21",30112,"2A","P",930,1030,NA,"2024-01-19T15:53:29Z"
2,"2024-01-21",31260,"2B","P",1100,1300,"DM","2024-01-19T15:53:29Z"
2,"2024-01-21",30756,"3B","T",1330,1630,"Dm","2024-01-19T15:53:29Z"
2,"2024-01-21",36483,"DP","P",1700,1800,"EM","2024-01-19T15:53:29Z"
2,"2024-01-21",29530,"4B","F",2100,2100,NA,"2024-01-19T15:53:29Z"
2,"2024-01-21",21590,"4C","F",2400,2400,NA,"2024-01-19T15:53:29Z"
2,"2024-01-22",21498,"1F","F",30,30,NA,"2024-01-20T15:20:10Z"
2,"2024-01-22",21838,"1A","P",100,230,NA,"2024-01-20T15:20:10Z"
2,"2024-01-22",19753,"4","F",400,400,NA,"2024-01-20T15:20:10Z"
2,"2024-01-22",19433,"1B","T",430,730,"Om","2024-01-20T15:20:10Z"
2,"2024-01-22",33796,"2F","P",800,900,NA,"2024-01-20T15:20:10Z"
2,"2024-01-22",34652,"2A","P",930,1030,"DM","2024-01-20T15:20:10Z"
2,"2024-01-22",34411,"2B","P",1100,1300,NA,"2024-01-20T15:20:10Z"
2,"2024-01-22",32425,"3B","T",1330,1630,"Dm","2024-01-20T15:20:10Z"
2,"2024-01-22",39334,"DP","P",1700,1800,"EM","2024-01-20T15:20:10Z"
2,"2024-01-22",33012,"4B","F",2100,2100,NA,"2024-01-20T15:20:10Z"
2,"2024-01-22",22883,"4C","F",2400,2400,NA,"2024-01-20T15:20:10Z"
2,"2024-01-23",23114,"1F","F",30,30,NA,"2024-01-21T15:24:00Z"
2,"2024-01-23",23711,"1A","P",100,230,NA,"2024-01-21T15:24:00Z"
2,"2024-01-23",22295,"4","F",400,400,NA,"2024-01-21T15:24:00Z"
2,"2024-01-23",22163,"1B","T",430,730,"Om","2024-01-21T15:24:00Z"
2,"2024-01-23",35945,"2F","P",800,900,NA,"2024-01-21T15:24:00Z"
2,"2024-01-23",37166,"2A","P",930,1030,NA,"2024-01-21T15:24:00Z"
2,"2024-01-23",37277,"2B","P",1100,1300,"DM","2024-01-21T15:24:00Z"
2,"2024-01-23",35336,"3B","T",1330,1630,"Dm","2024-01-21T15:24:00Z"
2,"2024-01-23",38821,"DP","P",1700,1800,"EM","2024-01-21T15:24:00Z"
2,"2024-01-23",31923,"4B","F",2100,2100,NA,"2024-01-21T15:24:00Z"
2,"2024-01-23",22347,"4C","F",2400,2400,NA,"2024-01-21T15:24:00Z"
2,"2024-01-24",22153,"1F","F",30,30,NA,"2024-01-22T14:52:29Z"
2,"2024-01-24",22463,"1A","P",100,230,NA,"2024-01-22T14:52:29Z"
2,"2024-01-24",19868,"4","F",400,400,NA,"2024-01-22T14:52:29Z"
2,"2024-01-24",19712,"1B","T",430,730,"Om","2024-01-22T14:52:29Z"
2,"2024-01-24",33625,"2F","P",800,900,NA,"2024-01-22T14:52:29Z"
2,"2024-01-24",34181,"2A","P",930,1030,"DM","2024-01-22T14:52:29Z"
2,"2024-01-24",32633,"2B","P",1100,1300,NA,"2024-01-22T14:52:29Z"
2,"2024-01-24",32276,"3B","T",1330,1630,"Dm","2024-01-22T14:52:29Z"
2,"2024-01-24",41004,"DP","P",1700,1800,"EM","2024-01-22T14:52:29Z"
2,"2024-01-24",36077,"4B","F",2100,2100,NA,"2024-01-22T14:52:29Z"
2,"2024-01-24",26013,"4C","F",2400,2400,NA,"2024-01-22T14:52:29Z"
2,"2024-01-25",26779,"1F","F",30,30,NA,"2024-01-23T14:28:17Z"
2,"2024-01-25",27124,"1A","P",100,230,NA,"2024-01-23T14:28:17Z"
2,"2024-01-25",23594,"4","F",400,400,NA,"2024-01-23T14:28:17Z"
2,"2024-01-25",23055,"1B","T",430,730,"Om","2024-01-23T14:28:17Z"
2,"2024-01-25",35501,"2F","P",800,900,NA,"2024-01-23T14:28:17Z"
2,"2024-01-25",35852,"2A","P",930,1030,"DM","2024-01-23T14:28:17Z"
2,"2024-01-25",35293,"2B","P",1100,1300,NA,"2024-01-23T14:28:17Z"
2,"2024-01-25",33890,"3B","T",1330,1630,"Dm","2024-01-23T14:28:17Z"
2,"2024-01-25",38060,"DP","P",1700,1800,"EM","2024-01-23T14:28:17Z"
2,"2024-01-25",32369,"4B","F",2100,2100,NA,"2024-01-23T14:28:17Z"
2,"2024-01-25",22338,"4C","F",2400,2400,NA,"2024-01-23T14:28:17Z"
2,"2024-01-26",22187,"1F","F",30,30,NA,"2024-01-24T14:42:18Z"
2,"2024-01-26",22556,"1A","P",100,230,NA,"2024-01-24T14:42:18Z"
2,"2024-01-26",20530,"4","F",400,400,NA,"2024-01-24T14:42:18Z"
2,"2024-01-26",19968,"1B","T",430,730,"Om","2024-01-24T14:42:18Z"
2,"2024-01-26",33637,"2F","P",800,900,NA,"2024-01-24T14:42:18Z"
2,"2024-01-26",33840,"2A","P",930,1030,"DM","2024-01-24T14:42:18Z"
2,"2024-01-26",32197,"2B","P",1100,1300,NA,"2024-01-24T14:42:18Z"
2,"2024-01-26",31318,"3B","T",1330,1630,"Dm","2024-01-24T14:42:18Z"
2,"2024-01-26",38629,"DP","P",1700,1800,"EM","2024-01-24T14:42:18Z"
2,"2024-01-26",33648,"4B","F",2100,2100,NA,"2024-01-24T14:42:18Z"
2,"2024-01-26",24747,"4C","F",2400,2400,NA,"2024-01-24T14:42:18Z"
2,"2024-01-27",23826,"1F","F",30,30,NA,"2024-01-25T14:04:40Z"
2,"2024-01-27",24003,"1A","P",100,230,NA,"2024-01-25T14:04:40Z"
2,"2024-01-27",21196,"4","F",400,400,NA,"2024-01-25T14:04:40Z"
2,"2024-01-27",20255,"1B","T",430,730,"Om","2024-01-25T14:04:40Z"
2,"2024-01-27",28736,"2F","P",800,900,NA,"2024-01-25T14:04:40Z"
2,"2024-01-27",30259,"2A","P",930,1030,"DM","2024-01-25T14:04:40Z"
2,"2024-01-27",29800,"2B","P",1100,1300,NA,"2024-01-25T14:04:40Z"
2,"2024-01-27",28748,"3B","T",1330,1630,"Dm","2024-01-25T14:04:40Z"
2,"2024-01-27",36436,"DP","P",1700,1800,"EM","2024-01-25T14:04:40Z"
2,"2024-01-27",30449,"4B","F",2100,2100,NA,"2024-01-25T14:04:40Z"
2,"2024-01-27",22878,"4C","F",2400,2400,NA,"2024-01-25T14:04:40Z"
2,"2024-01-28",23594,"1F","F",30,30,NA,"2024-01-26T15:51:34Z"
2,"2024-01-28",23876,"1A","P",100,230,NA,"2024-01-26T15:51:34Z"
2,"2024-01-28",20472,"4","F",400,400,NA,"2024-01-26T15:51:34Z"
2,"2024-01-28",19685,"1B","T",430,730,"Om","2024-01-26T15:51:34Z"
2,"2024-01-28",25394,"2F","P",800,900,NA,"2024-01-26T15:51:34Z"
2,"2024-01-28",27978,"2A","P",930,1030,NA,"2024-01-26T15:51:34Z"
2,"2024-01-28",28744,"2B","P",1100,1300,"DM","2024-01-26T15:51:34Z"
2,"2024-01-28",28299,"3B","T",1330,1630,"Dm","2024-01-26T15:51:34Z"
2,"2024-01-28",36091,"DP","P",1700,1800,"EM","2024-01-26T15:51:34Z"
2,"2024-01-28",31288,"4B","F",2100,2100,NA,"2024-01-26T15:51:34Z"
2,"2024-01-28",24292,"4C","F",2400,2400,NA,"2024-01-26T15:51:34Z"
2,"2024-01-29",23941,"1F","F",30,30,NA,"2024-01-27T08:06:49Z"
2,"2024-01-29",24699,"1A","P",100,230,NA,"2024-01-27T08:06:49Z"
2,"2024-01-29",22890,"4","F",400,400,NA,"2024-01-27T08:06:49Z"
2,"2024-01-29",22779,"1B","T",430,730,"Om","2024-01-27T08:06:49Z"
2,"2024-01-29",36001,"2F","P",800,900,NA,"2024-01-27T08:06:49Z"
2,"2024-01-29",36648,"2A","P",930,1030,NA,"2024-01-27T08:06:49Z"
2,"2024-01-29",36680,"2B","P",1100,1300,"DM","2024-01-27T08:06:49Z"
2,"2024-01-29",35364,"3B","T",1330,1630,"Dm","2024-01-27T08:06:49Z"
2,"2024-01-29",40079,"DP","P",1700,1800,"EM","2024-01-27T08:06:49Z"
2,"2024-01-29",34681,"4B","F",2100,2100,NA,"2024-01-27T08:06:49Z"
2,"2024-01-29",24595,"4C","F",2400,2400,NA,"2024-01-27T08:06:49Z"
2,"2024-01-30",24937,"1F","F",30,30,NA,"2024-01-28T15:11:09Z"
2,"2024-01-30",25498,"1A","P",100,230,NA,"2024-01-28T15:11:09Z"
2,"2024-01-30",22742,"4","F",400,400,NA,"2024-01-28T15:11:09Z"
2,"2024-01-30",22628,"1B","T",430,730,"Om","2024-01-28T15:11:09Z"
2,"2024-01-30",36785,"2F","P",800,900,NA,"2024-01-28T15:11:09Z"
2,"2024-01-30",37420,"2A","P",930,1030,"DM","2024-01-28T15:11:09Z"
2,"2024-01-30",36769,"2B","P",1100,1300,NA,"2024-01-28T15:11:09Z"
2,"2024-01-30",35508,"3B","T",1330,1630,"Dm","2024-01-28T15:11:09Z"
2,"2024-01-30",41595,"DP","P",1700,1800,"EM","2024-01-28T15:11:09Z"
2,"2024-01-30",36262,"4B","F",2100,2100,NA,"2024-01-28T15:11:09Z"
2,"2024-01-30",25608,"4C","F",2400,2400,NA,"2024-01-28T15:11:09Z"
2,"2024-01-31",25998,"1F","F",30,30,NA,"2024-01-29T14:58:43Z"
2,"2024-01-31",26284,"1A","P",100,230,NA,"2024-01-29T14:58:43Z"
2,"2024-01-31",22867,"4","F",400,400,NA,"2024-01-29T14:58:43Z"
2,"2024-01-31",22371,"1B","T",430,730,"Om","2024-01-29T14:58:43Z"
2,"2024-01-31",34641,"2F","P",800,900,NA,"2024-01-29T14:58:43Z"
2,"2024-01-31",35283,"2A","P",930,1030,"DM","2024-01-29T14:58:43Z"
2,"2024-01-31",33742,"2B","P",1100,1300,NA,"2024-01-29T14:58:43Z"
2,"2024-01-31",32791,"3B","T",1330,1630,"Dm","2024-01-29T14:58:43Z"
2,"2024-01-31",39437,"DP","P",1700,1800,"EM","2024-01-29T14:58:43Z"
2,"2024-01-31",33633,"4B","F",2100,2100,NA,"2024-01-29T14:58:43Z"
2,"2024-01-31",24046,"4C","F",2400,2400,NA,"2024-01-29T14:58:43Z"
2,"2024-02-01",24330,"1F","F",30,30,NA,"2024-01-30T14:48:02Z"
2,"2024-02-01",24691,"1A","P",100,230,NA,"2024-01-30T14:48:02Z"
2,"2024-02-01",22352,"4","F",400,400,NA,"2024-01-30T14:48:02Z"
2,"2024-02-01",22059,"1B","T",430,730,"Om","2024-01-30T14:48:02Z"
2,"2024-02-01",36045,"2F","P",800,900,NA,"2024-01-30T14:48:02Z"
2,"2024-02-01",36668,"2A","P",930,1030,"DM","2024-01-30T14:48:02Z"
2,"2024-02-01",34791,"2B","P",1100,1300,NA,"2024-01-30T14:48:02Z"
2,"2024-02-01",33856,"3B","T",1330,1630,"Dm","2024-01-30T14:48:02Z"
2,"2024-02-01",40738,"DP","P",1700,1800,"EM","2024-01-30T14:48:02Z"
2,"2024-02-01",34879,"4B","F",2100,2100,NA,"2024-01-30T14:48:02Z"
2,"2024-02-01",24006,"4C","F",2400,2400,NA,"2024-01-30T14:48:02Z"
2,"2024-02-02",23813,"1F","F",30,30,NA,"2024-01-31T16:03:49Z"
2,"2024-02-02",23951,"1A","P",100,230,NA,"2024-01-31T16:03:49Z"
2,"2024-02-02",20995,"4","F",400,400,NA,"2024-01-31T16:03:49Z"
2,"2024-02-02",20680,"1B","T",430,730,"Om","2024-01-31T16:03:49Z"
2,"2024-02-02",33636,"2F","P",800,900,NA,"2024-01-31T16:03:49Z"
2,"2024-02-02",34554,"2A","P",930,1030,"DM","2024-01-31T16:03:49Z"
2,"2024-02-02",33871,"2B","P",1100,1300,NA,"2024-01-31T16:03:49Z"
2,"2024-02-02",31359,"3B","T",1330,1630,"Dm","2024-01-31T16:03:49Z"
2,"2024-02-02",35890,"DP","P",1700,1800,"EM","2024-01-31T16:03:49Z"
2,"2024-02-02",30406,"4B","F",2100,2100,NA,"2024-01-31T16:03:49Z"
2,"2024-02-02",22192,"4C","F",2400,2400,NA,"2024-01-31T16:03:49Z"
2,"2024-02-03",22325,"1F","F",30,30,NA,"2024-02-01T14:39:43Z"
2,"2024-02-03",22530,"1A","P",100,230,NA,"2024-02-01T14:39:43Z"
2,"2024-02-03",19362,"4","F",400,400,NA,"2024-02-01T14:39:43Z"
2,"2024-02-03",18816,"1B","T",430,730,"Om","2024-02-01T14:39:43Z"
2,"2024-02-03",26507,"2F","P",800,900,NA,"2024-02-01T14:39:43Z"
2,"2024-02-03",28448,"2A","P",930,1030,"DM","2024-02-01T14:39:43Z"
2,"2024-02-03",27909,"2B","P",1100,1300,NA,"2024-02-01T14:39:43Z"
2,"2024-02-03",27014,"3B","T",1330,1630,"Dm","2024-02-01T14:39:43Z"
2,"2024-02-03",33185,"DP","P",1700,1800,"EM","2024-02-01T14:39:43Z"
2,"2024-02-03",28681,"4B","F",2100,2100,NA,"2024-02-01T14:39:43Z"
2,"2024-02-03",22215,"4C","F",2400,2400,NA,"2024-02-01T14:39:43Z"
2,"2024-02-04",22425,"1F","F",30,30,NA,"2024-02-02T14:52:46Z"
2,"2024-02-04",22491,"1A","P",100,230,NA,"2024-02-02T14:52:46Z"
2,"2024-02-04",18995,"4","F",400,400,NA,"2024-02-02T14:52:46Z"
2,"2024-02-04",18135,"1B","T",430,730,"Om","2024-02-02T14:52:46Z"
2,"2024-02-04",23507,"2F","P",800,900,NA,"2024-02-02T14:52:46Z"
2,"2024-02-04",26359,"2A","P",930,1030,NA,"2024-02-02T14:52:46Z"
2,"2024-02-04",27582,"2B","P",1100,1300,"DM","2024-02-02T14:52:46Z"
2,"2024-02-04",27805,"3B","T",1330,1630,"Dm","2024-02-02T14:52:46Z"
2,"2024-02-04",33186,"DP","P",1700,1800,"EM","2024-02-02T14:52:46Z"
2,"2024-02-04",28140,"4B","F",2100,2100,NA,"2024-02-02T14:52:46Z"
2,"2024-02-04",20734,"4C","F",2400,2400,NA,"2024-02-02T14:52:46Z"
2,"2024-02-05",20883,"1F","F",30,30,NA,"2024-02-03T15:45:13Z"
2,"2024-02-05",21160,"1A","P",100,230,NA,"2024-02-03T15:45:13Z"
2,"2024-02-05",18951,"4","F",400,400,"Om","2024-02-03T15:45:13Z"
2,"2024-02-05",19019,"1B","T",430,730,NA,"2024-02-03T15:45:13Z"
2,"2024-02-05",31597,"2F","P",800,900,NA,"2024-02-03T15:45:13Z"
2,"2024-02-05",32637,"2A","P",930,1030,NA,"2024-02-03T15:45:13Z"
2,"2024-02-05",32648,"2B","P",1100,1300,"DM","2024-02-03T15:45:13Z"
2,"2024-02-05",31554,"3B","T",1330,1630,"Dm","2024-02-03T15:45:13Z"
2,"2024-02-05",36822,"DP","P",1700,1830,"EM","2024-02-03T15:45:13Z"
2,"2024-02-05",31417,"4B","F",2100,2100,NA,"2024-02-03T15:45:13Z"
2,"2024-02-05",21884,"4C","F",2400,2400,NA,"2024-02-03T15:45:13Z"
2,"2024-02-06",21327,"1F","F",30,30,NA,"2024-02-04T15:28:53Z"
2,"2024-02-06",21685,"1A","P",100,230,NA,"2024-02-04T15:28:53Z"
2,"2024-02-06",19801,"4","F",400,400,NA,"2024-02-04T15:28:53Z"
2,"2024-02-06",19448,"1B","T",430,730,"Om","2024-02-04T15:28:53Z"
2,"2024-02-06",33163,"2F","P",800,900,NA,"2024-02-04T15:28:53Z"
2,"2024-02-06",33763,"2A","P",930,1030,NA,"2024-02-04T15:28:53Z"
2,"2024-02-06",33779,"2B","P",1100,1300,"DM","2024-02-04T15:28:53Z"
2,"2024-02-06",32966,"3B","T",1330,1630,"Dm","2024-02-04T15:28:53Z"
2,"2024-02-06",38135,"DP","P",1700,1830,"EM","2024-02-04T15:28:53Z"
2,"2024-02-06",33193,"4B","F",2100,2100,NA,"2024-02-04T15:28:53Z"
2,"2024-02-06",24012,"4C","F",2400,2400,NA,"2024-02-04T15:28:53Z"
2,"2024-02-07",25072,"1F","F",30,30,NA,"2024-02-05T15:50:05Z"
2,"2024-02-07",25529,"1A","P",100,230,NA,"2024-02-05T15:50:05Z"
2,"2024-02-07",23513,"4","F",400,400,NA,"2024-02-05T15:50:05Z"
2,"2024-02-07",23317,"1B","T",430,730,"Om","2024-02-05T15:50:05Z"
2,"2024-02-07",37156,"2F","P",800,900,NA,"2024-02-05T15:50:05Z"
2,"2024-02-07",37697,"2A","P",930,1030,"DM","2024-02-05T15:50:05Z"
2,"2024-02-07",35812,"2B","P",1100,1300,NA,"2024-02-05T15:50:05Z"
2,"2024-02-07",34987,"3B","T",1330,1630,"Dm","2024-02-05T15:50:05Z"
2,"2024-02-07",42143,"DP","P",1700,1830,"EM","2024-02-05T15:50:05Z"
2,"2024-02-07",37030,"4B","F",2100,2100,NA,"2024-02-05T15:50:05Z"
2,"2024-02-07",26847,"4C","F",2400,2400,NA,"2024-02-05T15:50:05Z"
2,"2024-02-08",26529,"1F","F",30,30,NA,"2024-02-06T14:49:30Z"
2,"2024-02-08",26842,"1A","P",100,230,NA,"2024-02-06T14:49:30Z"
2,"2024-02-08",24495,"4","F",400,400,NA,"2024-02-06T14:49:30Z"
2,"2024-02-08",24068,"1B","T",430,730,"Om","2024-02-06T14:49:30Z"
2,"2024-02-08",36710,"2F","P",800,900,NA,"2024-02-06T14:49:30Z"
2,"2024-02-08",39120,"2A","P",930,1030,NA,"2024-02-06T14:49:30Z"
2,"2024-02-08",39315,"2B","P",1100,1300,"DM","2024-02-06T14:49:30Z"
2,"2024-02-08",37703,"3B","T",1330,1630,"Dm","2024-02-06T14:49:30Z"
2,"2024-02-08",40230,"DP","P",1700,1830,"EM","2024-02-06T14:49:30Z"
2,"2024-02-08",34186,"4B","F",2100,2100,NA,"2024-02-06T14:49:30Z"
2,"2024-02-08",23265,"4C","F",2400,2400,NA,"2024-02-06T14:49:30Z"
2,"2024-02-09",23908,"1F","F",30,30,NA,"2024-02-07T15:58:30Z"
2,"2024-02-09",24152,"1A","P",100,230,NA,"2024-02-07T15:58:30Z"
2,"2024-02-09",21723,"4","F",400,400,NA,"2024-02-07T15:58:30Z"
2,"2024-02-09",21284,"1B","T",430,730,"Om","2024-02-07T15:58:30Z"
2,"2024-02-09",35066,"2F","P",800,900,NA,"2024-02-07T15:58:30Z"
2,"2024-02-09",35709,"2A","P",930,1030,"DM","2024-02-07T15:58:30Z"
2,"2024-02-09",35404,"2B","P",1100,1300,NA,"2024-02-07T15:58:30Z"
2,"2024-02-09",33759,"3B","T",1330,1630,"Dm","2024-02-07T15:58:30Z"
2,"2024-02-09",38322,"DP","P",1700,1830,"EM","2024-02-07T15:58:30Z"
2,"2024-02-09",32919,"4B","F",2100,2100,NA,"2024-02-07T15:58:30Z"
2,"2024-02-09",25141,"4C","F",2400,2400,NA,"2024-02-07T15:58:30Z"
2,"2024-02-10",24643,"1F","F",30,30,NA,"2024-02-08T14:55:19Z"
2,"2024-02-10",24836,"1A","P",100,230,NA,"2024-02-08T14:55:19Z"
2,"2024-02-10",22071,"4","F",400,400,NA,"2024-02-08T14:55:19Z"
2,"2024-02-10",21448,"1B","T",430,730,"Om","2024-02-08T14:55:19Z"
2,"2024-02-10",30280,"2F","P",800,900,NA,"2024-02-08T14:55:19Z"
2,"2024-02-10",30998,"2A","P",930,1030,"DM","2024-02-08T14:55:19Z"
2,"2024-02-10",29774,"2B","P",1100,1300,NA,"2024-02-08T14:55:19Z"
2,"2024-02-10",29155,"3B","T",1330,1630,"Dm","2024-02-08T14:55:19Z"
2,"2024-02-10",35625,"DP","P",1700,1830,"EM","2024-02-08T14:55:19Z"
2,"2024-02-10",31403,"4B","F",2100,2100,NA,"2024-02-08T14:55:19Z"
2,"2024-02-10",24897,"4C","F",2400,2400,NA,"2024-02-08T14:55:19Z"
2,"2024-02-11",25540,"1F","F",30,30,NA,"2024-02-09T16:12:42Z"
2,"2024-02-11",25584,"1A","P",100,230,NA,"2024-02-09T16:12:42Z"
2,"2024-02-11",22528,"4","F",400,400,NA,"2024-02-09T16:12:42Z"
2,"2024-02-11",21987,"1B","T",430,730,"Om","2024-02-09T16:12:42Z"
2,"2024-02-11",28066,"2F","P",800,900,NA,"2024-02-09T16:12:42Z"
2,"2024-02-11",30259,"2A","P",930,1030,NA,"2024-02-09T16:12:42Z"
2,"2024-02-11",30743,"2B","P",1100,1300,"DM","2024-02-09T16:12:42Z"
2,"2024-02-11",30223,"3B","T",1330,1630,"Dm","2024-02-09T16:12:42Z"
2,"2024-02-11",37197,"DP","P",1700,1830,"EM","2024-02-09T16:12:42Z"
2,"2024-02-11",31801,"4B","F",2100,2100,NA,"2024-02-09T16:12:42Z"
2,"2024-02-11",23855,"4C","F",2400,2400,NA,"2024-02-09T16:12:42Z"
2,"2024-02-12",23366,"1F","F",30,30,NA,"2024-02-10T16:03:17Z"
2,"2024-02-12",23724,"1A","P",100,230,NA,"2024-02-10T16:03:17Z"
2,"2024-02-12",21936,"4","F",400,400,NA,"2024-02-10T16:03:17Z"
2,"2024-02-12",21911,"1B","T",430,730,"Om","2024-02-10T16:03:17Z"
2,"2024-02-12",34663,"2F","P",800,900,NA,"2024-02-10T16:03:17Z"
2,"2024-02-12",34891,"2A","P",930,1030,"DM","2024-02-10T16:03:17Z"
2,"2024-02-12",31747,"2B","P",1100,1300,NA,"2024-02-10T16:03:17Z"
2,"2024-02-12",30785,"3B","T",1330,1630,"Dm","2024-02-10T16:03:17Z"
2,"2024-02-12",39770,"DP","P",1700,1830,"EM","2024-02-10T16:03:17Z"
2,"2024-02-12",34372,"4B","F",2100,2100,NA,"2024-02-10T16:03:17Z"
2,"2024-02-12",24422,"4C","F",2400,2400,NA,"2024-02-10T16:03:17Z"
2,"2024-02-13",24609,"1F","F",30,30,NA,"2024-02-11T16:10:43Z"
2,"2024-02-13",25093,"1A","P",100,230,NA,"2024-02-11T16:10:43Z"
2,"2024-02-13",22788,"4","F",400,400,NA,"2024-02-11T16:10:43Z"
2,"2024-02-13",22485,"1B","T",430,730,"Om","2024-02-11T16:10:43Z"
2,"2024-02-13",35525,"2F","P",800,900,NA,"2024-02-11T16:10:43Z"
2,"2024-02-13",36022,"2A","P",930,1030,"DM","2024-02-11T16:10:43Z"
2,"2024-02-13",34710,"2B","P",1100,1300,NA,"2024-02-11T16:10:43Z"
2,"2024-02-13",34438,"3B","T",1330,1630,"Dm","2024-02-11T16:10:43Z"
2,"2024-02-13",40095,"DP","P",1700,1830,"EM","2024-02-11T16:10:43Z"
2,"2024-02-13",34338,"4B","F",2100,2100,NA,"2024-02-11T16:10:43Z"
2,"2024-02-13",24116,"4C","F",2400,2400,NA,"2024-02-11T16:10:43Z"
2,"2024-02-14",24612,"1F","F",30,30,NA,"2024-02-12T16:11:30Z"
2,"2024-02-14",25107,"1A","P",100,230,NA,"2024-02-12T16:11:30Z"
2,"2024-02-14",22393,"4","F",400,400,NA,"2024-02-12T16:11:30Z"
2,"2024-02-14",22014,"1B","T",430,730,"Om","2024-02-12T16:11:30Z"
2,"2024-02-14",34562,"2F","P",800,900,NA,"2024-02-12T16:11:30Z"
2,"2024-02-14",35160,"2A","P",930,1030,NA,"2024-02-12T16:11:30Z"
2,"2024-02-14",35196,"2B","P",1100,1300,"DM","2024-02-12T16:11:30Z"
2,"2024-02-14",33994,"3B","T",1330,1630,"Dm","2024-02-12T16:11:30Z"
2,"2024-02-14",38637,"DP","P",1700,1830,"EM","2024-02-12T16:11:30Z"
2,"2024-02-14",33778,"4B","F",2100,2100,NA,"2024-02-12T16:11:30Z"
2,"2024-02-14",24581,"4C","F",2400,2400,NA,"2024-02-12T16:11:30Z"
2,"2024-02-15",23826,"1F","F",30,30,NA,"2024-02-13T15:55:57Z"
2,"2024-02-15",24296,"1A","P",100,230,NA,"2024-02-13T15:55:57Z"
2,"2024-02-15",21693,"4","F",400,400,NA,"2024-02-13T15:55:57Z"
2,"2024-02-15",21412,"1B","T",430,730,"Om","2024-02-13T15:55:57Z"
2,"2024-02-15",33876,"2F","P",800,900,NA,"2024-02-13T15:55:57Z"
2,"2024-02-15",34393,"2A","P",930,1030,"DM","2024-02-13T15:55:57Z"
2,"2024-02-15",33555,"2B","P",1100,1300,NA,"2024-02-13T15:55:57Z"
2,"2024-02-15",33579,"3B","T",1330,1630,"Dm","2024-02-13T15:55:57Z"
2,"2024-02-15",37889,"DP","P",1700,1830,"EM","2024-02-13T15:55:57Z"
2,"2024-02-15",33320,"4B","F",2100,2100,NA,"2024-02-13T15:55:57Z"
2,"2024-02-15",24849,"4C","F",2400,2400,NA,"2024-02-13T15:55:57Z"
2,"2024-02-16",24571,"1F","F",30,30,NA,"2024-02-14T16:13:49Z"
2,"2024-02-16",24964,"1A","P",100,230,NA,"2024-02-14T16:13:49Z"
2,"2024-02-16",22034,"4","F",400,400,NA,"2024-02-14T16:13:49Z"
2,"2024-02-16",21936,"1B","T",430,730,"Om","2024-02-14T16:13:49Z"
2,"2024-02-16",33548,"2F","P",800,900,NA,"2024-02-14T16:13:49Z"
2,"2024-02-16",33708,"2A","P",930,1030,"DM","2024-02-14T16:13:49Z"
2,"2024-02-16",31920,"2B","P",1100,1300,NA,"2024-02-14T16:13:49Z"
2,"2024-02-16",30103,"3B","T",1330,1630,"Dm","2024-02-14T16:13:49Z"
2,"2024-02-16",36614,"DP","P",1700,1830,"EM","2024-02-14T16:13:49Z"
2,"2024-02-16",32532,"4B","F",2100,2100,NA,"2024-02-14T16:13:49Z"
2,"2024-02-16",25053,"4C","F",2400,2400,NA,"2024-02-14T16:13:49Z"
2,"2024-02-17",24984,"1F","F",30,30,NA,"2024-02-15T15:41:29Z"
2,"2024-02-17",25224,"1A","P",100,230,NA,"2024-02-15T15:41:29Z"
2,"2024-02-17",21759,"4","F",400,400,NA,"2024-02-15T15:41:29Z"
2,"2024-02-17",21222,"1B","T",430,730,"Om","2024-02-15T15:41:29Z"
2,"2024-02-17",27289,"2F","P",800,900,NA,"2024-02-15T15:41:29Z"
2,"2024-02-17",28434,"2A","P",930,1030,NA,"2024-02-15T15:41:29Z"
2,"2024-02-17",28738,"2B","P",1100,1300,"DM","2024-02-15T15:41:29Z"
2,"2024-02-17",26687,"3B","T",1330,1630,"Dm","2024-02-15T15:41:29Z"
2,"2024-02-17",32368,"DP","P",1700,1830,"EM","2024-02-15T15:41:29Z"
2,"2024-02-17",28105,"4B","F",2100,2100,NA,"2024-02-15T15:41:29Z"
2,"2024-02-17",22127,"4C","F",2400,2400,NA,"2024-02-15T15:41:29Z"
2,"2024-02-18",21522,"1F","F",30,30,NA,"2024-02-16T14:09:16Z"
2,"2024-02-18",21958,"1A","P",100,230,NA,"2024-02-16T14:09:16Z"
2,"2024-02-18",19480,"4","F",400,400,NA,"2024-02-16T14:09:16Z"
