"SETTLEMENT_DATE","SETTLEMENT_PERIOD","ND","FORECAST_ACTUAL_INDICATOR","TSD","ENGLAND_WALES_DEMAND","EMBEDDED_WIND_GENERATION","EMBEDDED_WIND_CAPACITY","EMBEDDED_SOLAR_GENERATION","EMBEDDED_SOLAR_CAPACITY","NON_BM_STOR","PUMP_STORAGE_PUMPING","SCOTTISH_TRANSFER","IFA_FLOW","IFA2_FLOW","BRITNED_FLOW","MOYLE_FLOW","EAST_WEST_FLOW","NEMO_FLOW","NSL_FLOW","ELECLINK_FLOW","VIKING_FLOW"
"2024-10-15",32,31782,"A",32289,29355,2501,6622,1255,17194,0,6,3689,999,-1,468,45,0,998,0,0,281
"2024-10-15",33,31991,"A",32833,29487,2548,6622,908,17194,0,11,3831,999,-1,-330,111,0,912,0,0,121
"2024-10-15",34,32676,"A",33544,30103,2595,6622,519,17194,0,10,3659,999,-1,-357,259,0,909,0,0,89
"2024-10-15",35,33627,"A",34782,31060,2629,6622,213,17194,0,5,3587,999,-1,383,232,0,903,0,0,-649
"2024-10-15",36,34329,"A",35457,31765,2663,6622,29,17194,0,0,3564,999,-1,425,82,0,901,0,0,-627
"2024-10-15",37,35135,"A",35641,32481,2698,6622,0,17194,0,4,3302,999,-1,105,-1,0,489,0,0,646
"2024-10-15",38,35339,"A",35911,32708,2732,6622,0,17194,0,6,3322,999,-1,119,-65,0,476,0,0,778
"2024-10-15",39,35202,"A",35743,32661,2787,6622,0,17194,0,14,3272,994,-1,932,-26,0,976,0,0,974
"2024-10-15",40,33906,"A",34535,31502,2841,6622,0,17194,0,13,3148,994,-1,990,-115,0,999,0,0,1001
"2024-10-15",41,32523,"A",33312,30121,2881,6622,0,17194,0,11,2775,998,-1,1039,-267,-10,999,0,0,1396
"2024-10-15",42,30848,"A",31778,28571,2920,6622,0,17194,0,9,2845,999,-1,1040,-345,-75,999,0,0,1424
"2024-10-15",43,29512,"A",30238,27343,2954,6622,0,17194,0,10,2873,999,-1,1038,-210,-5,881,0,0,1423
"2024-10-15",44,27872,"A",28601,25903,2987,6622,0,17194,0,17,2928,999,-1,1039,-211,0,877,0,0,1412
"2024-10-15",45,26044,"A",27190,24125,3010,6622,0,17194,0,309,2902,999,-1,1035,-336,0,911,0,0,1019
"2024-10-15",46,24500,"A",26075,22742,3032,6622,0,17194,0,771,3015,995,-1,899,-303,0,912,0,0,986
"2024-10-15",47,22749,"A",24612,21111,3054,6622,0,17194,0,758,3066,732,-1,-260,-280,-64,621,0,0,776
"2024-10-15",48,21800,"A",23907,20262,3076,6622,0,17194,0,697,3055,718,-1,-285,-409,-215,609,0,0,741
"2024-10-16",1,21113,"A",23306,19625,3072,6622,0,17194,0,808,3025,742,-1,-107,-411,-366,494,0,0,40
"2024-10-16",2,20621,"A",22933,19174,3068,6622,0,17194,0,805,3164,744,-1,-104,-385,-504,490,0,0,-13
"2024-10-16",3,20432,"A",22712,19047,3067,6622,0,17194,0,808,3313,725,-1,-138,-304,-529,579,0,0,216
"2024-10-16",4,20548,"A",22867,19179,3066,6622,0,17194,0,850,3408,721,-1,-139,-300,-529,582,0,0,234
"2024-10-16",5,20400,"A",22576,19070,3062,6622,0,17194,0,846,3230,569,-1,123,-300,-529,493,0,0,274
"2024-10-16",6,20232,"A",22404,18937,3057,6622,0,17194,0,841,3214,565,-1,132,-300,-530,490,0,0,271
"2024-10-16",7,19800,"A",22120,18534,3047,6622,0,17194,0,842,3117,846,-1,-147,-300,-530,453,0,0,22
"2024-10-16",8,19604,"A",21933,18321,3037,6622,0,17194,0,836,3141,863,-1,-159,-300,-530,451,0,0,-3
"2024-10-16",9,19118,"A",21940,17962,3009,6622,0,17194,0,832,3137,923,-1,-441,-300,-530,331,0,0,-218
"2024-10-16",10,19262,"A",22105,18064,2981,6622,0,17194,0,827,3099,926,-1,-465,-300,-529,325,0,0,-221
"2024-10-16",11,19651,"A",22501,18431,2917,6622,0,17194,0,723,2981,978,-1,-796,-300,-530,12,0,0,293
"2024-10-16",12,20335,"A",23245,19068,2852,6622,0,17194,0,779,2990,979,-1,-793,-307,-530,18,0,0,355
"2024-10-16",13,23462,"A",25598,22019,2770,6622,0,17194,0,468,3115,900,-1,-285,-351,-531,809,0,0,1235
"2024-10-16",14,25383,"A",27241,23859,2688,6622,0,17194,0,156,3224,896,-1,-257,-413,-531,856,0,0,1298
"2024-10-16",15,28397,"A",29891,26630,2571,6622,0,17194,0,12,3138,995,-1,638,-450,-531,947,0,0,1414
"2024-10-16",16,30179,"A",31674,28154,2453,6622,5,17194,0,14,3027,999,-1,767,-450,-530,950,0,0,1425
"2024-10-16",17,31397,"A",32893,29201,2364,6622,67,17194,0,14,2881,999,-1,1035,-451,-530,997,0,0,1425
"2024-10-16",18,31699,"A",33193,29383,2274,6622,181,17194,0,11,2669,999,-1,1060,-452,-530,999,0,0,1425
"2024-10-16",19,32435,"A",33922,29995,2186,6622,412,17194,0,4,2570,999,-1,1056,-451,-531,1018,0,0,1425
"2024-10-16",20,32793,"A",34284,30225,2098,6622,605,17194,0,7,2298,999,-1,1056,-452,-531,1019,0,0,1417
"2024-10-16",21,32830,"A",34320,30244,1996,6622,965,17194,0,7,2380,999,-1,1054,-452,-530,1019,0,0,1109
"2024-10-16",22,32963,"A",34453,30353,1894,6622,1402,17194,0,7,2273,999,-1,1054,-451,-531,1019,0,0,1086
"2024-10-16",23,32945,"A",34435,30273,1815,6622,1564,17194,0,7,2075,999,-1,1029,-452,-530,1019,0,0,996
"2024-10-16",24,33105,"A",34595,30418,1735,6622,1820,17194,0,7,1770,999,-1,1029,-452,-530,1017,0,0,990
"2024-10-16",25,32986,"A",34470,30360,1652,6622,1964,17194,0,1,1726,999,-1,1028,-451,-531,593,0,0,990
"2024-10-16",26,32984,"A",34473,30294,1568,6622,1884,17194,0,6,1666,999,-1,1029,-452,-530,578,0,0,990
"2024-10-16",27,33088,"A",34580,30296,1499,6622,2182,17194,0,10,1628,999,-1,1027,-452,-529,1001,0,0,989
"2024-10-16",28,32559,"A",34051,29810,1430,6622,2071,17194,0,11,1397,999,-1,1027,-451,-529,1016,0,0,986
"2024-10-16",29,32532,"A",34024,29733,1369,6622,1614,17194,0,11,929,999,-1,1028,-452,-528,599,0,0,986
"2024-10-16",30,32569,"A",34061,29716,1307,6622,1781,17194,0,11,709,999,-1,1027,-451,-529,581,0,0,997
"2024-10-16",31,33015,"A",34507,30108,1245,6622,1430,17194,0,10,687,999,-1,1037,-452,-529,673,0,0,1396
"2024-10-16",32,33605,"A",35098,30663,1182,6622,907,17194,0,10,572,999,-1,1037,-452,-530,677,0,0,1424
"2024-10-16",33,34004,"A",35496,30977,1146,6622,614,17194,0,11,582,999,-1,932,-451,-529,908,0,0,1424
"2024-10-16",34,34543,"A",36034,31428,1110,6622,433,17194,0,9,734,999,-1,924,-452,-529,917,0,0,1424
"2024-10-16",35,35592,"A",37082,32446,1099,6622,142,17194,0,9,841,999,-1,905,-451,-529,791,0,0,1424
"2024-10-16",36,36094,"A",37585,32946,1087,6622,8,17194,0,10,817,998,-1,903,-451,-529,786,0,0,1424
"2024-10-16",37,36220,"A",37712,33045,1090,6622,0,17194,0,10,904,936,-1,1030,-452,-529,641,0,0,1424
"2024-10-16",38,36114,"A",37604,32986,1092,6622,0,17194,0,10,752,933,-1,1037,-451,-528,637,0,0,1424
"2024-10-16",39,35738,"A",37226,32714,1114,6622,0,17194,0,7,538,996,-1,1034,-451,-529,970,0,0,1424
"2024-10-16",40,34885,"A",36374,31886,1136,6622,0,17194,0,7,690,999,-1,1034,-452,-529,983,0,0,1424
"2024-10-16",41,33462,"A",34953,30600,1138,6622,0,17194,0,10,811,999,-1,1031,-451,-529,998,0,0,1424
"2024-10-16",42,32156,"A",33647,29390,1140,6622,0,17194,0,9,764,999,-1,1031,-452,-529,999,0,0,1424
"2024-10-16",43,30525,"A",32015,27869,1139,6622,0,17194,0,9,681,999,-1,1029,-451,-529,999,0,0,1424
"2024-10-16",44,28718,"A",30209,26205,1137,6622,0,17194,0,8,759,999,-1,1029,-452,-530,999,0,0,1424
"2024-10-16",45,26786,"A",28248,24418,1124,6622,0,17194,0,5,858,999,-1,1027,-425,-531,999,0,0,1424
"2024-10-16",46,25345,"A",26717,23057,1111,6622,0,17194,0,6,974,999,-1,1028,-335,-530,999,0,0,1413
"2024-10-16",47,23923,"A",25252,21733,1079,6622,0,17194,0,6,993,999,-1,1038,-346,-476,999,0,0,1015
"2024-10-16",48,22865,"A",24189,20764,1046,6622,0,17194,0,6,881,999,-1,1037,-413,-404,999,0,0,987
"2024-10-17",1,22226,"A",23410,20145,1078,6622,0,17194,0,6,714,1000,-1,1031,-384,-293,999,0,0,987
"2024-10-17",2,21630,"A",22657,19585,1110,6622,0,17194,0,6,348,1000,-1,1031,-362,-158,999,0,0,987
"2024-10-17",3,21738,"A",22694,19720,1089,6622,0,17194,0,6,-29,1000,-1,1033,-362,-87,999,0,0,987
"2024-10-17",4,21897,"A",22810,19886,1067,6622,0,17194,0,6,-30,999,-1,1032,-362,-44,999,0,0,987
"2024-10-17",5,21654,"A",23035,19670,1075,6622,0,17194,0,327,-118,1000,-1,1031,-362,-191,999,0,0,987
"2024-10-17",6,21049,"A",22677,19151,1083,6622,0,17194,0,578,133,1000,-1,1032,-362,-187,999,0,0,987
"2024-10-17",7,20444,"A",21981,18584,1126,6622,0,17194,0,579,411,999,-1,1029,-362,-95,991,0,0,987
"2024-10-17",8,20193,"A",21824,18355,1169,6622,0,17194,0,575,555,999,-1,1028,-362,-193,991,0,0,998
"2024-10-17",9,19853,"A",21385,18098,1206,6622,0,17194,0,575,480,994,-1,1028,-362,-94,990,0,0,1394
"2024-10-17",10,19833,"A",21350,18127,1243,6622,0,17194,0,572,389,994,-1,1028,-362,-82,989,0,0,1423
"2024-10-17",11,20142,"A",21628,18487,1269,6622,0,17194,0,574,782,1000,-1,1028,-362,-49,699,0,0,1423
"2024-10-17",12,20674,"A",22128,19057,1295,6622,0,17194,0,419,981,1000,-1,1028,-397,-137,689,0,0,1423
"2024-10-17",13,23357,"A",24574,21590,1341,6622,0,17194,0,29,1072,999,-1,989,-398,-289,937,0,0,1422
"2024-10-17",14,25694,"A",27095,23754,1386,6622,0,17194,0,13,958,999,-1,986,-448,-439,946,0,0,1421
"2024-10-17",15,28232,"A",29723,26145,1401,6622,0,17194,0,9,1073,999,-1,1039,-452,-529,997,0,0,1423
"2024-10-17",16,29326,"A",30820,27182,1416,6622,16,17194,0,11,1466,999,-1,1040,-452,-530,999,0,0,1423
"2024-10-17",17,29973,"A",31465,27748,1453,6622,414,17194,0,9,1986,999,-1,942,-452,-530,999,0,0,1424
"2024-10-17",18,29684,"A",31176,27360,1490,6622,1331,17194,0,9,2238,1000,-1,938,-452,-530,999,0,0,1423
"2024-10-17",19,29475,"A",30967,27120,1562,6622,2459,17194,0,9,2230,999,-1,1036,-452,-530,1018,0,0,1423
"2024-10-17",20,28912,"A",30405,26535,1634,6622,3416,17194,0,9,2105,999,-1,1036,-452,-531,1019,0,0,1423
"2024-10-17",21,28196,"A",29689,25810,1719,6622,4594,17194,0,10,1935,1000,-1,1027,-452,-530,1019,0,0,1423
"2024-10-17",22,27580,"A",29074,25199,1804,6622,5564,17194,0,10,2001,1000,-1,1027,-452,-531,1019,0,0,1423
"2024-10-17",23,26705,"A",28112,24348,1836,6622,6297,17194,0,10,2153,995,-1,990,-384,-512,1014,0,0,1423
"2024-10-17",24,26452,"A",27818,24109,1867,6622,6420,17194,0,10,2365,994,-1,988,-325,-530,1014,0,0,1424
"2024-10-17",25,26480,"A",27806,24163,1898,6622,6510,17194,0,10,2564,994,-1,1036,-286,-529,1018,0,0,1423
"2024-10-17",26,26293,"A",27592,23959,1928,6622,6508,17194,0,10,2516,994,-1,1038,-258,-530,1019,0,0,1424
"2024-10-17",27,26062,"A",27458,23738,1951,6622,6231,17194,0,7,2006,1000,-1,892,-358,-530,1019,0,0,1423
"2024-10-17",28,25808,"A",27214,23524,1973,6622,5824,17194,0,7,1951,1000,-1,863,-368,-530,1019,0,0,1423
"2024-10-17",29,25761,"A",27123,23602,1950,6622,5283,17194,0,7,2647,1001,-1,171,-324,-530,1000,0,0,1423
"2024-10-17",30,25898,"A",27337,23697,1927,6622,4905,17194,0,7,2414,990,-1,146,-401,-530,995,0,0,1423
"2024-10-17",31,26104,"A",27445,23884,1851,6622,4931,17194,0,7,2439,627,-1,872,-304,-529,523,0,0,1424
"2024-10-17",32,27143,"A",28535,24870,1774,6622,4039,17194,0,10,2239,613,-1,823,-351,-530,503,0,0,1401
"2024-10-17",33,28188,"A",29535,25822,1657,6622,3007,17194,0,11,2517,977,-1,-95,-261,-479,784,0,0,593
"2024-10-17",34,29646,"A",31153,27225,1539,6622,2033,17194,0,13,2756,998,-1,-104,-363,-526,790,0,0,516
"2024-10-17",35,31288,"A",33211,28708,1490,6622,896,17194,0,7,2494,754,-1,-185,-451,-529,299,0,0,-250
"2024-10-17",36,32194,"A",34141,29578,1440,6622,133,17194,0,7,2560,740,-1,-189,-451,-528,276,0,0,-271
"2024-10-17",37,33074,"A",34560,30418,1411,6622,0,17194,0,4,2515,536,-1,597,-452,-529,48,0,0,661
"2024-10-17",38,33699,"A",35184,30990,1382,6622,30,17194,0,3,2352,535,-1,710,-452,-529,54,0,0,741
"2024-10-17",39,34053,"A",35538,31312,1347,6622,15,17194,0,4,1898,967,-1,893,-451,-529,788,0,0,973
"2024-10-17",40,33255,"A",34743,30560,1311,6622,0,17194,0,7,1808,991,-1,909,-452,-528,829,0,0,992
"2024-10-17",41,32176,"A",33668,29581,1257,6622,0,17194,0,13,1709,1000,-1,1026,-451,-527,954,0,0,1065
"2024-10-17",42,31289,"A",32778,28797,1203,6622,0,17194,0,9,1607,1000,-1,1034,-451,-528,958,0,0,1069
"2024-10-17",43,30054,"A",31474,27653,1156,6622,0,17194,0,8,1701,1000,-1,1034,-404,-507,951,0,0,989
"2024-10-17",44,28491,"A",29704,26190,1108,6622,0,17194,0,8,1638,1000,-1,1035,-329,-375,951,0,0,984
"2024-10-17",45,26652,"A",27760,24467,1102,6622,0,17194,0,8,1468,1000,-1,1034,-377,-222,723,0,0,986
"2024-10-17",46,25454,"A",26408,23355,1095,6622,0,17194,0,8,1497,1001,-1,1032,-374,-71,715,0,0,987
"2024-10-17",47,23203,"A",24027,21222,1086,6622,0,17194,0,8,1208,1000,-1,885,-306,-9,988,0,0,987
"2024-10-17",48,22606,"A",23372,20762,1076,6622,0,17194,0,8,1791,999,-1,883,-163,-94,999,0,0,987
"2024-10-18",1,22326,"A",22872,20525,1050,6622,0,17194,0,8,2308,1000,-1,985,-25,-12,999,0,0,987
"2024-10-18",2,21977,"A",22486,20219,1023,6622,0,17194,0,8,2799,1001,-1,989,60,0,999,0,0,987
"2024-10-18",3,21720,"A",22230,20143,979,6622,0,17194,0,9,3068,1000,-1,986,209,33,999,0,0,987
"2024-10-18",4,21806,"A",22322,20247,935,6622,0,17194,0,15,3132,1000,-1,986,355,27,999,0,0,987
"2024-10-18",5,20993,"A",21705,19436,910,6622,0,17194,0,211,2626,999,-1,981,400,164,999,0,0,987
"2024-10-18",6,20538,"A",21385,18994,884,6622,0,17194,0,346,2473,1000,-1,980,374,226,999,0,0,987
"2024-10-18",7,20585,"A",21659,19031,917,6622,0,17194,0,573,2797,1000,-1,904,400,368,999,0,0,987
"2024-10-18",8,20230,"A",21299,18645,950,6622,0,17194,0,568,3000,1000,-1,897,400,492,999,0,0,985
"2024-10-18",9,20173,"A",21247,18620,1085,6622,0,17194,0,573,3504,1000,-1,409,400,504,990,0,0,883
"2024-10-18",10,19975,"A",20928,18542,1220,6622,0,17194,0,452,3844,999,-1,372,400,504,990,0,0,758
"2024-10-18",11,20552,"A",22547,19077,1342,6622,0,17194,0,208,4147,1001,-1,-552,400,504,972,0,0,-734
"2024-10-18",12,21113,"A",23539,19700,1464,6622,0,17194,0,336,4386,1001,-1,-662,400,504,944,0,0,-927
"2024-10-18",13,23382,"A",26021,21826,1607,6622,0,17194,0,17,4488,998,-1,-1038,400,504,24,0,0,-1083
"2024-10-18",14,25208,"A",27895,23613,1749,6622,0,17194,0,15,4562,995,-1,-1039,399,504,-37,0,0,-1095
"2024-10-18",15,27891,"A",30538,26225,1855,6622,0,17194,0,10,4728,905,-1,-1039,400,504,350,0,0,-1097
"2024-10-18",16,29815,"A",32388,28092,1961,6622,17,17194,0,12,4779,902,-1,-1032,400,488,365,0,0,-1028
"2024-10-18",17,30964,"A",31906,29166,2081,6622,381,17194,0,16,4697,995,-1,-425,395,365,359,0,0,186
"2024-10-18",18,30703,"A",31607,28895,2200,6622,1181,17194,0,10,4711,1001,-1,-393,399,349,364,0,0,316
"2024-10-18",19,28901,"A",29411,28901,2340,6622,2144,17194,0,10,4712,1000,0,0,0,0,0,0,0,0
"2024-10-18",20,30182,"A",30911,28226,2479,6622,3034,17194,0,10,4465,998,-1,-218,400,241,864,0,0,613
"2024-10-18",21,29053,"A",29669,27168,2624,6622,3768,17194,0,9,4302,773,-1,-106,399,300,264,0,0,426
"2024-10-18",22,28261,"A",28875,26369,2769,6622,4565,17194,0,9,4189,762,-1,-104,400,163,233,0,0,407
"2024-10-18",23,27403,"A",28046,25541,2908,6622,5335,17194,0,9,4471,801,-1,96,400,189,-133,0,0,203
"2024-10-18",24,26672,"A",27328,24806,3046,6622,5786,17194,0,9,4300,807,-1,103,400,152,-146,0,0,190
"2024-10-18",25,26210,"A",26909,24325,3141,6622,5933,17194,0,9,4063,989,-1,-189,400,262,239,0,0,223
"2024-10-18",26,25905,"A",26618,24062,3235,6622,6100,17194,0,9,4351,1001,-1,-203,399,225,255,0,0,208
"2024-10-18",27,25395,"A",26329,23576,3268,6622,6163,17194,0,9,4110,1001,-1,121,400,300,70,0,0,-424
"2024-10-18",28,25393,"A",26377,23555,3301,6622,5520,17194,0,9,4060,1002,-1,131,399,262,63,0,0,-474
"2024-10-18",29,25330,"A",26874,23610,3295,6622,4907,17194,0,9,4205,1001,-1,-326,335,112,77,0,0,-708
"2024-10-18",30,25536,"A",27150,23804,3288,6622,4444,17194,0,8,4006,1002,-1,-372,234,4,77,0,0,-733
"2024-10-18",31,25754,"A",28340,24007,3242,6622,3829,17194,0,11,4102,1002,-1,-1003,203,0,3,0,0,-1071
"2024-10-18",32,26977,"A",29610,25297,3195,6622,2647,17194,0,11,4215,1002,-1,-1033,74,0,-1,0,0,-1087
"2024-10-18",33,28038,"A",30261,26394,3152,6622,1466,17194,0,11,4017,1002,-1,-486,-45,0,-370,0,0,-810
"2024-10-18",34,29174,"A",31457,27487,3108,6622,877,17194,0,11,3917,1002,-1,-468,-139,0,-380,0,0,-784
"2024-10-18",35,30540,"A",32462,28786,3138,6622,221,17194,0,7,4031,1001,-1,-764,-25,-52,111,0,0,-573
"2024-10-18",36,31174,"A",33213,29397,3168,6622,10,17194,0,7,4123,986,-1,-765,32,-203,131,0,0,-563
"2024-10-18",37,31677,"A",33893,29847,3230,6622,0,17194,0,7,4036,449,-1,-337,-67,-354,-182,0,0,-768
"2024-10-18",38,31793,"A",34131,29991,3292,6622,0,17194,0,7,3995,427,-1,-274,-121,-469,-193,0,0,-773
"2024-10-18",39,31343,"A",32945,29597,3330,6622,0,17194,0,14,3605,939,-1,-2,-181,-528,78,0,0,-376
"2024-10-18",40,30210,"A",31716,28515,3368,6622,0,17194,0,13,3476,971,-1,0,-123,-530,95,0,0,-339
"2024-10-18",41,29457,"A",30574,27793,3346,6622,0,17194,0,7,3289,924,-1,252,-80,-529,647,0,0,27
"2024-10-18",42,27994,"A",29035,26337,3324,6622,0,17194,0,10,3459,921,-1,274,37,-530,673,0,0,64
"2024-10-18",43,26753,"A",27771,25080,3242,6622,0,17194,0,14,3685,892,-1,490,-18,-485,536,0,0,502
"2024-10-18",44,25475,"A",26417,23863,3159,6622,0,17194,0,11,3474,892,-1,508,-78,-352,531,0,0,538
"2024-10-18",45,24389,"A",25206,22842,3020,6622,0,17194,0,10,3420,995,-1,506,-106,-200,644,0,0,711
"2024-10-18",46,23208,"A",24100,21714,2881,6622,0,17194,0,12,2932,1000,-1,481,-255,-124,649,0,0,723
"2024-10-18",47,22019,"A",22980,20615,2717,6622,0,17194,0,14,2716,1001,-1,-114,-296,-36,710,0,0,703
"2024-10-18",48,21365,"A",22365,20120,2553,6622,0,17194,0,13,2702,1000,-1,-124,-282,-80,713,0,0,708
"2024-10-19",1,21225,"A",22012,19844,2292,6622,0,17194,0,17,2751,999,-1,95,-74,-195,969,0,0,969
"2024-10-19",2,21084,"A",21799,19712,2030,6622,0,17194,0,21,2601,1000,-1,102,-74,-119,979,0,0,988
"2024-10-19",3,20897,"A",21640,19554,1915,6622,0,17194,0,20,2429,999,-1,242,-73,-149,974,0,0,988
"2024-10-19",4,20723,"A",21403,19456,1799,6622,0,17194,0,75,2539,999,-1,251,-74,-30,974,0,0,985
"2024-10-19",5,20699,"A",21397,19427,1708,6622,0,17194,0,18,2467,999,-1,355,-74,-105,974,0,0,878
"2024-10-19",6,20115,"A",20894,18895,1617,6622,0,17194,0,18,2226,999,-1,348,-73,-187,974,0,0,869
"2024-10-19",7,19448,"A",20698,18133,1552,6622,0,17194,0,355,2464,1000,-1,-97,-74,-223,789,0,0,844
"2024-10-19",8,19177,"A",20333,17972,1487,6622,0,17194,0,265,2485,999,-1,-104,-74,-212,783,0,0,840
"2024-10-19",9,18979,"A",20183,17698,1457,6622,0,17194,0,254,2349,1000,-1,-143,-74,-232,796,0,0,776
"2024-10-19",10,18765,"A",20130,17457,1426,6622,0,17194,0,309,2359,1000,-1,-146,-74,-335,796,0,0,767
"2024-10-19",11,19220,"A",20178,17827,1401,6622,0,17194,0,45,2201,1000,-1,-105,-74,-233,859,0,0,717
"2024-10-19",12,19453,"A",20303,18034,1376,6622,0,17194,0,18,2167,999,-1,-104,-73,-154,861,0,0,719
"2024-10-19",13,20376,"A",21016,18847,1357,6622,0,17194,0,15,1916,999,-1,422,-74,-50,994,0,0,954
"2024-10-19",14,21569,"A",22210,19955,1338,6622,0,17194,0,13,2209,999,-1,460,-74,-53,999,0,0,971
"2024-10-19",15,22669,"A",23745,20863,1274,6622,0,17194,0,15,1978,999,-1,-219,-139,-202,999,0,0,988
"2024-10-19",16,23819,"A",25215,21970,1210,6622,0,17194,0,16,1763,999,-1,-237,-288,-354,999,0,0,990
"2024-10-19",17,25024,"A",26462,23072,1180,6622,85,17194,0,16,1391,999,-1,685,-425,-496,913,0,0,990
"2024-10-19",18,25763,"A",27247,23684,1150,6622,462,17194,0,4,1209,999,-1,836,-452,-527,910,0,0,1000
"2024-10-19",19,26288,"A",27763,24116,1126,6622,1008,17194,0,7,1140,999,-1,1044,-452,-515,1015,0,0,1377
"2024-10-19",20,26177,"A",27661,23931,1101,6622,1790,17194,0,5,1124,999,-1,1061,-451,-527,1019,0,0,1404
"2024-10-19",21,26059,"A",27548,23801,1145,6622,2726,17194,0,8,1205,999,-1,1059,-452,-528,1019,0,0,1420
"2024-10-19",22,26052,"A",27495,23744,1188,6622,3423,17194,0,8,1178,999,-1,1059,-452,-482,1019,0,0,1422
"2024-10-19",23,25819,"A",27306,23471,1212,6622,4094,17194,0,10,1200,999,-1,1059,-452,-524,1019,0,0,1422
"2024-10-19",24,25541,"A",27028,23221,1235,6622,4647,17194,0,7,1137,999,-1,1058,-452,-527,1019,0,0,1422
"2024-10-19",25,25120,"A",26607,22832,1247,6622,5331,17194,0,7,1104,999,-1,1058,-452,-527,1017,0,0,1405
"2024-10-19",26,24371,"A",25818,22170,1259,6622,5853,17194,0,7,1014,999,-1,1058,-412,-527,1017,0,0,1401
"2024-10-19",27,23407,"A",24843,21282,1228,6622,6122,17194,0,7,868,999,-1,906,-401,-527,924,0,0,1305
"2024-10-19",28,22877,"A",24315,20790,1196,6622,6340,17194,0,9,966,999,-1,905,-401,-527,920,0,0,1290
"2024-10-19",29,22450,"A",23891,20435,1150,6622,6155,17194,0,12,1023,999,-1,1021,-401,-527,997,0,0,1027
"2024-10-19",30,22158,"A",23559,20189,1103,6622,5697,17194,0,12,963,999,-1,892,-401,-487,999,0,0,994
"2024-10-19",31,22132,"A",23517,20167,1023,6622,5051,17194,0,6,1270,999,-1,-96,-401,-381,999,0,0,453
"2024-10-19",32,23039,"A",24584,21038,943,6622,4159,17194,0,9,1120,999,-1,-104,-441,-490,999,0,0,411
"2024-10-19",33,24344,"A",25836,22232,835,6622,3060,17194,0,12,1018,999,-1,175,-452,-527,999,0,0,261
"2024-10-19",34,25767,"A",27263,23480,726,6622,1905,17194,0,16,870,999,-1,200,-452,-527,999,0,0,268
"2024-10-19",35,28333,"A",29819,25883,711,6622,794,17194,0,6,877,999,-1,849,-452,-527,999,0,0,941
"2024-10-19",36,29212,"A",30696,26692,696,6622,98,17194,0,4,901,999,-1,887,-452,-527,999,0,0,987
"2024-10-19",37,30188,"A",31636,27535,714,6622,0,17194,0,5,0,999,-1,1049,-452,-490,999,0,0,987
"2024-10-19",38,30841,"A",32130,28082,731,6622,0,17194,0,9,933,999,-1,1051,-433,-346,999,0,0,987
"2024-10-19",39,30351,"A",31362,27647,777,6622,0,17194,0,16,974,1000,-1,1030,-301,-193,999,0,0,987
"2024-10-19",40,29862,"A",30585,27271,822,6622,0,17194,0,12,1195,999,-1,1029,-165,-45,999,0,0,987
"2024-10-19",41,29321,"A",30095,26822,884,6622,0,17194,0,9,940,999,-1,1032,-182,-82,999,0,0,987
"2024-10-19",42,28483,"A",29122,26086,946,6622,0,17194,0,9,936,1000,-1,1030,-53,-76,999,0,0,987
"2024-10-19",43,27113,"A",27623,24833,1014,6622,0,17194,0,9,1077,1000,-1,981,68,37,906,0,0,987
"2024-10-19",44,26279,"A",26789,24062,1082,6622,0,17194,0,9,1317,1000,-1,973,218,178,903,0,0,987
"2024-10-19",45,24849,"A",25359,22767,1176,6622,0,17194,0,9,0,999,-1,396,362,180,881,0,0,987
"2024-10-19",46,23966,"A",24478,21976,1270,6622,0,17194,0,11,0,1001,-1,375,399,266,880,0,0,992
"2024-10-19",47,22539,"A",23056,20720,1377,6622,0,17194,0,16,0,1000,-1,1010,400,383,995,0,0,1194
"2024-10-19",48,21641,"A",22156,19904,1484,6622,0,17194,0,14,0,1000,-1,1045,400,497,999,0,0,1210
"2024-10-20",1,20950,"A",21464,19281,1636,6622,0,17194,0,13,0,1000,-1,1046,400,504,979,0,0,1303
"2024-10-20",2,20461,"A",20975,18785,1787,6622,0,17194,0,13,0,1000,-1,1046,400,504,978,0,0,1304
"2024-10-20",3,19944,"A",20458,18391,1965,6622,0,17194,0,13,0,1000,-1,1044,400,504,997,0,0,1066
"2024-10-20",4,19557,"A",20071,18117,2142,6622,0,17194,0,13,0,1000,-1,1042,400,504,998,0,0,1039
"2024-10-20",5,19057,"A",19573,17655,2323,6622,0,17194,0,15,0,1000,-1,847,400,504,999,0,0,690
"2024-10-20",6,18748,"A",19265,17460,2503,6622,0,17194,0,16,0,999,-1,836,400,503,999,0,0,615
"2024-10-20",7,17810,"A",18797,16623,2697,6622,0,17194,0,16,0,883,-1,214,384,413,796,0,0,-470
"2024-10-20",8,17393,"A",18790,16261,2891,6622,0,17194,0,321,0,877,-1,178,284,274,776,0,0,-575
"2024-10-20",9,17034,"A",19246,16026,3127,6622,0,17194,0,359,0,901,-1,-590,352,278,77,0,0,-762
"2024-10-20",10,16568,"A",19331,15651,3362,6622,0,17194,0,768,0,894,-1,-711,279,148,10,0,0,-783
"2024-10-20",11,16141,"A",20194,15232,3575,6622,0,17194,0,479,0,471,-1,-1042,374,25,-955,0,0,-1076
